model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1096,16,1112,0.2131793070002459,401,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b8026b3d3e0351bf0a4ff0c7bbe2b7b28c136b43,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1525,16,1541,0.3355722939995758,2017,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cca86ad4eb358d890a5e5c4fe0cc8782368400be,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(n).,fallback,1166,18,1184,0.25155676000031235,492,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8e328c63494decbe007a1895d63cf068a9f80e52,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1463,16,1479,0.32376869300060207,1322,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,00c1a7b19627c68f7f33001206d76c858fd87297,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(n).,fallback,1329,18,1347,0.2964921500006312,1302,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5b3d4b443f1b6d1f54eada6f65390e92b301a2dd,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1241,16,1257,0.2537714819991379,1047,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6b3f810a0024cf9b44e4b30ec45ebb932603e149,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1028,16,1044,0.19538515999920492,219,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,29e84dc06af7c60b7a7aa95065f71e7353129949,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1023,16,1039,0.19471202000022458,208,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,208beb74603adebaacd1b6f79eb5987da9a78b1b,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1027,16,1043,0.1948784500000329,214,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,858a83f6c063a647d1677178fbe4d261a18f83b2,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(n).,fallback,1170,18,1188,0.25234690999968734,718,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,257c767a0d06d632c08a20449b00c84543012d28,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1179,16,1195,0.23445852500117326,770,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f58a41d6132ba833a633e1b6f99bd4c8cb95c9e5,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1029,16,1045,0.19517972999892663,215,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,54ba4d5d97b35d99633dd264ac5edfc9d253ddd2,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1085,16,1101,0.20566840900028183,310,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,20e0ba05cc49acb65407d5bb568dfe3aa66e4239,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1317,18,1335,0.29443259699837654,1424,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0c0db34767adcd9a5c0fac5e09ed286796df2690,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1055,16,1071,0.2013484149993019,276,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4fce6b4877338d47d1c4951d999beaedc332fe8f,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1035,16,1051,0.19559814000058395,244,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c4f5f94cb61634cd42e71a6aa3aef20a12295bf7,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1105,16,1121,0.2139368160005688,449,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,653223c9ccec986a7440d25992480007ff237ebf,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1034,18,1052,0.21915504100070393,231,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,221da2a2ecbfb69afbb903f2e95ec4d3d6e300dc,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1071,16,1087,0.20386267700087046,364,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ce247659269409fe3a2a592da870b3ba8592be05,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1084,16,1100,0.21194371499950648,318,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,df9ad368b3f9327b380ef13f108689f28b5a7a21,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1731,16,1747,0.39849102500011213,2742,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9e8b671f79caeefa8c53fa9db3d5c0eb9edfd944,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1048,16,1064,0.20085904500047036,243,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3b805156b461b727e727a8a521cb75a43f84b8a4,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1074,16,1090,0.20522463799898105,388,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9d2c2eabf88aac65d9d3e01b130b15ce84ea7a50,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(n).,fallback,1259,18,1277,0.2790355319993978,933,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1b24dc4b9747f24119071712a8d0535e5207e31b,"The time complexity of the code is O(N).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,substring,1201,16,1217,0.2365819950009609,737,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,55ffb31eda9ed543c503c1c08c2319a4e1358b16,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1267,18,1285,0.28066174299965496,739,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c08f256d9636db85fb707f41404fa5a7f35ea64c,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1201,18,1219,0.2602824450004846,443,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,37007b9b0a648edc36e3583a6754c879cbec1042,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1139,17,1156,0.2324150019994704,432,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1b0f26c5262aa6a22212a26df1f06bc6fd1df840,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1112,17,1129,0.22981712799992238,396,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d0f67d66bcb7404a5bcae23855a28d1197f91433,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1201,18,1219,0.2594720140004938,458,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,73713bba73590e64dbbc2898819b722d7c8249dc,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1293,18,1311,0.2838633049996133,1272,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,94dbb440b39a38e386ead39f6a9b92ce775ed3d5,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1312,18,1330,0.29210592200070096,958,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9cc24d3d2d12ab1e5e9213bf7b1d6dc06655da57,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1466,18,1484,0.3479835500002082,1495,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6905a86a6a4edf6966638de2322ba268b037d53e,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1271,17,1288,0.2693917029992008,744,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,caa267c0036a519f0d532f11b40e8a9ac79f79d3,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1151,16,1167,0.2277344260000973,398,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,939c1fe6957549ae51a5028c6a48d4203e9e5ced,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1414,18,1432,0.32701510100014275,1115,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4b952c49a457b360d0ae3189a1a5fd5a1a6d86ab,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1137,18,1155,0.2437828010006342,394,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,044b9c7b5220f8fa1d5ff0ec2c886b056505db79,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1221,18,1239,0.267990540000028,655,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9b4e42eb879f0005d1ec237ebbd52c4c44a896fc,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1135,18,1153,0.24224003900053503,392,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d838e09f36d1ba7971046eeb6f0e7ac943f49ab2,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1155,18,1173,0.24976240400064853,471,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1c3b8daad2443fe9210425d70bfbee34aa738a76,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1214,18,1232,0.2668910499996855,710,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,652d0d4d5e06979974ae00d919fe162a7ba0a54f,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1207,16,1223,0.23693605299922638,567,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a29110d6fbf605c52d36fec5c42e57c473da97ee,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1092,18,1110,0.23535842199999024,287,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,46f50d2bdc714e66afdc59081329a10a4a1c82ee,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1299,18,1317,0.2922400609986653,932,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e255f71afe70e20f211313b4febce9ef9b062d3b,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1106,17,1123,0.22584514299887815,366,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ae703028ff2fe03f265a9eaedde3c6257737c600,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(1).,fallback,1130,18,1148,0.2424850579991471,433,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4e9014581a238b8b7ddacd22c2027e6b6878f2b1,"The time complexity of the code is O(1).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1354,17,1371,0.2987166260008962,845,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,bcde78536674ff13f65377c976e8a6c35fb27ed2,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1139,18,1157,0.24368917899846565,412,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9dbb6a8b950b3fba273bf693694a1e4d9d9441fc,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1156,16,1172,0.22688549400118063,509,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,99fefbb220c1158e6780ea38ceae63c23f80e0b2,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1309,18,1327,0.2934914610013948,1111,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d7ff8f7eeda57a774f5e9d62e2cbc7a4ddbce6d4,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1109,17,1126,0.22661089400025958,342,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6b49e44746d05f5a39e9319b51cbcda2318344c7,"The time complexity of the code is logn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1384,18,1402,0.31484379900030035,1187,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,956a63ebdc232947c2eb468bcb0f6d1c82c97dd4,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1149,18,1167,0.24997495299976435,552,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,bda631e6dde42ec83f4feb113bc0177fb6423ede,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1172,16,1188,0.22980294599983608,671,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,731ecd682de39eaa41b93c09c814495dd2b62b29,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,quadratic,substring,1292,16,1308,0.2667668079993746,572,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4eb39abf5baea366264aecb3624a6271dd05f401,"The time complexity of the code is quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,linear,json,1297,24,1321,0.3612765269990632,690,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7a5180d7128b72e235404f47135be72b8df8a841,"
```json
{
 ""complexity"": ""linear""
}
```

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1208,18,1226,0.2671058070009167,789,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,793c9f00413ed1361039dcaa3483b86a80e649b6,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,the time complexity of the code is o(log n).,fallback,1264,19,1283,0.2917461289998755,1025,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5e95059457b5ab67f9111344c4cfa02fe253d4d0,"The time complexity of the code is O(log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1347,18,1365,0.30822894199991424,1034,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,403e73396362f494651f566205a7cbfc61c0bb78,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,java,,constant,logn,substring,1469,18,1487,0.35027395699944464,1460,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,23ce06cacdc4e03485768d8e0f2369f80f632a38,"The time complexity of the code is nlogn.

"
